ticker,asof_date,expiration,underlying_close,strike,atm_iv,h,EM
AAPL,2023-12-19,2024-02-23,196.94000244140625,197.0,0.1638817579976142,1,0.010323580382898994
AAPL,2023-12-26,2024-01-05,193.0500030517578,193.0,0.1295990766467731,1,0.00816397445121334
AAPL,2023-12-26,2024-01-26,193.0500030517578,193.0,0.1477849788170949,1,0.009309578606213847
AAPL,2023-12-26,2024-03-01,193.0500030517578,193.0,0.1583765620483974,1,0.009976785635272618
AAPL,2023-12-27,2024-01-05,193.1499938964844,193.0,0.1804052088041197,1,0.011364459945628118
AAPL,2023-12-27,2024-01-26,193.1499938964844,193.0,0.1396404138712549,1,0.008796519239939874
AAPL,2023-12-27,2024-03-01,193.1499938964844,193.0,0.1768891867174841,1,0.011142971373117446
AAPL,2024-01-02,2024-01-12,185.63999938964844,186.0,0.1744139852345548,1,0.01098704833576961
AAPL,2024-01-02,2024-02-02,185.63999938964844,186.0,0.164343557263464,1,0.010352671002257821
AAPL,2024-01-02,2024-03-08,185.63999938964844,186.0,0.2064284600861929,1,0.0130037706884307
AAPL,2024-01-03,2024-01-12,184.25,184.0,0.1731342771096493,1,0.010906434301263685
AAPL,2024-01-03,2024-02-02,184.25,184.0,0.2243227039991366,1,0.014131002100173089
AAPL,2024-01-03,2024-03-08,184.25,184.0,0.2202633359802761,1,0.013875285951173235
AAPL,2024-01-08,2024-01-19,185.55999755859375,186.0,0.1726902793180952,1,0.010878465069380018
AAPL,2024-01-08,2024-02-09,185.55999755859375,186.0,0.1925378236616435,1,0.012128742842436101
AAPL,2024-01-08,2024-03-08,185.55999755859375,186.0,0.1741040970214027,1,0.010967527213240307
AAPL,2024-01-09,2024-01-19,185.13999938964844,185.0,0.1685815905552431,1,0.010619642005544964
AAPL,2024-01-09,2024-02-09,185.13999938964844,185.0,0.2324059035356717,1,0.014640195809015577
AAPL,2024-01-09,2024-03-15,185.13999938964844,185.0,0.1994533844854652,1,0.012564382226159273
AAPL,2024-01-16,2024-01-26,183.6300048828125,184.0,0.1902395659018318,1,0.011983966211931669
AAPL,2024-01-16,2024-02-16,183.6300048828125,184.0,0.1513108712956085,1,0.009531688954968613
AAPL,2024-01-16,2024-03-22,183.6300048828125,184.0,0.1171607506426278,1,0.0073804335623343835
AAPL,2024-01-17,2024-01-26,182.67999267578125,183.0,0.1627745887541262,1,0.010253835276291166
AAPL,2024-01-17,2024-02-16,182.67999267578125,183.0,0.1850742360143036,1,0.0116585810137886
AAPL,2024-01-17,2024-03-22,182.67999267578125,183.0,0.1770517728693666,1,0.01115321333798659
AAPL,2024-01-22,2024-02-02,193.88999938964844,194.0,0.2157676680017619,1,0.013592085488119307
AAPL,2024-01-22,2024-02-23,193.88999938964844,194.0,0.2260152099013976,1,0.014237619950408604
AAPL,2024-01-22,2024-03-22,193.88999938964844,194.0,0.2451150516126631,1,0.015440796884901624
AAPL,2024-01-23,2024-02-02,195.17999267578125,195.0,0.2178823795770649,1,0.01372529979580696
AAPL,2024-01-23,2024-02-23,195.17999267578125,195.0,0.2291788045057179,1,0.01443690767831473
AAPL,2024-01-23,2024-03-29,195.17999267578125,195.0,0.264345915519781,1,0.016652227441929287
AAPL,2024-01-29,2024-02-09,191.72999572753903,192.0,0.2116787431690315,1,0.013334507434856426
AAPL,2024-01-29,2024-03-01,191.72999572753903,192.0,0.205675559851713,1,0.01295634243170508
AAPL,2024-01-29,2024-03-29,191.72999572753903,192.0,0.2151567160263374,1,0.013553599131215096
AAPL,2024-01-30,2024-02-09,188.0399932861328,188.0,0.2299846375479405,1,0.014487670388504244
AAPL,2024-01-30,2024-03-01,188.0399932861328,188.0,0.2135834000083548,1,0.013454489537946134
AAPL,2024-01-30,2024-04-05,188.0399932861328,188.0,0.2635393580570443,1,0.0166014190975368
AAPL,2024-02-05,2024-02-16,187.67999267578125,188.0,0.2108296822596963,1,0.013281021624998158
AAPL,2024-02-05,2024-03-08,187.67999267578125,188.0,0.1844235548596161,1,0.01161759195383385
AAPL,2024-02-05,2024-04-05,187.67999267578125,188.0,0.2013362031831814,1,0.012682988655634978
AAPL,2024-02-06,2024-02-16,189.3000030517578,189.0,0.2080759363615839,1,0.013107551938801261
AAPL,2024-02-06,2024-03-08,189.3000030517578,189.0,0.2335611337632721,1,0.014712968473045462
AAPL,2024-02-06,2024-04-12,189.3000030517578,189.0,0.2249464327377418,1,0.014170293317504362
AAPL,2024-02-12,2024-02-23,187.1499938964844,187.0,0.175097693289558,1,0.011030117894886515
AAPL,2024-02-12,2024-03-15,187.1499938964844,187.0,0.2018467053852818,1,0.012715147271599465
AAPL,2024-02-12,2024-04-12,187.1499938964844,187.0,0.178181589740476,1,0.011224385111034223
AAPL,2024-02-13,2024-02-23,185.0399932861328,185.0,0.2298208175993904,1,0.014477350701750555
AAPL,2024-02-13,2024-03-15,185.0399932861328,185.0,0.2029501754637696,1,0.012784659352715645
AAPL,2024-02-13,2024-04-19,185.0399932861328,185.0,0.2061036618588163,1,0.012983310323289912
AAPL,2024-02-20,2024-03-01,181.55999755859375,182.0,0.1343220257717845,1,0.008461492280727395
AAPL,2024-02-20,2024-03-22,181.55999755859375,182.0,0.1351308434951534,1,0.008512443008156336
AAPL,2024-02-20,2024-04-26,181.55999755859375,182.0,0.1381836488547449,1,0.008704751669645962
AAPL,2024-02-21,2024-03-01,182.32000732421875,182.0,0.140511339084213,1,0.008851382371464234
AAPL,2024-02-21,2024-03-22,182.32000732421875,182.0,0.1646647659285064,1,0.010372905246225948
AAPL,2024-02-21,2024-04-26,182.32000732421875,182.0,0.1321689800785144,1,0.00832586315059046
AAPL,2024-02-26,2024-03-08,181.16000366210935,181.0,0.1609815692007381,1,0.010140885661192572
AAPL,2024-02-26,2024-03-29,181.16000366210935,181.0,0.1276415037316744,1,0.008040658948674605
AAPL,2024-02-26,2024-04-26,181.16000366210935,181.0,0.1603856775967631,1,0.010103348018514731
AAPL,2024-02-27,2024-03-08,182.6300048828125,183.0,0.1808652802918335,1,0.011393441725194837
AAPL,2024-02-27,2024-03-29,182.6300048828125,183.0,0.1728146393649674,1,0.010886299015976594
AAPL,2024-02-27,2024-05-03,182.6300048828125,183.0,0.1303502492547448,1,0.008211293877698507
AAPL,2024-03-04,2024-03-15,175.10000610351562,175.0,0.1480317894890818,1,0.009325126217142278
AAPL,2024-03-04,2024-04-05,175.10000610351562,175.0,0.1447076047920724,1,0.009115722264277195
AAPL,2024-03-04,2024-05-03,175.10000610351562,175.0,0.1352689338028861,1,0.008521141879887981
AAPL,2024-03-05,2024-03-15,170.1199951171875,170.0,0.1807330161005023,1,0.01138510986429909
AAPL,2024-03-05,2024-04-05,170.1199951171875,170.0,0.1775650507647907,1,0.011185546806195134
AAPL,2024-03-05,2024-05-10,170.1199951171875,170.0,0.1637708897308946,1,0.010316596338564974
AAPL,2024-03-11,2024-03-22,172.75,173.0,0.1738302551882842,1,0.010950276799216556
AAPL,2024-03-11,2024-04-12,172.75,173.0,0.1675120790773061,1,0.010552269115189
AAPL,2024-03-11,2024-05-10,172.75,173.0,0.1654598931946947,1,0.010422993555915968
AAPL,2024-03-12,2024-03-22,173.22999572753906,173.0,0.1866857491119046,1,0.011760096796902307
AAPL,2024-03-12,2024-04-12,173.22999572753906,173.0,0.1744284379043496,1,0.010987958768390035
AAPL,2024-03-12,2024-05-17,173.22999572753906,173.0,0.1461034469814899,1,0.0092036520571984
AAPL,2024-03-18,2024-03-29,173.72000122070312,174.0,0.1884962930905979,1,0.011874150347030113
AAPL,2024-03-18,2024-04-19,173.72000122070312,174.0,0.2040000738240888,1,0.012850796732794196
AAPL,2024-03-18,2024-05-17,173.72000122070312,174.0,0.2097941497085495,1,0.013215789205835141
AAPL,2024-03-19,2024-03-29,176.0800018310547,176.0,0.1751435242010299,1,0.01103300497093685
AAPL,2024-03-19,2024-04-19,176.0800018310547,176.0,0.1768144038576797,1,0.01113826049575143
AAPL,2024-03-19,2024-05-24,176.0800018310547,176.0,0.2090983024784611,1,0.013171954950565924
AAPL,2024-03-25,2024-04-05,170.85000610351562,171.0,0.2636669268767726,1,0.016609455177823636
AAPL,2024-03-25,2024-04-26,170.85000610351562,171.0,0.2168532802707955,1,0.013660472632978914
AAPL,2024-03-25,2024-05-24,170.85000610351562,171.0,0.2322460671972603,1,0.01463012706611301
AAPL,2024-03-26,2024-04-05,169.7100067138672,170.0,0.2406937101774054,1,0.015162278553973119
AAPL,2024-03-26,2024-04-26,169.7100067138672,170.0,0.2719761759677699,1,0.017132888670120503
AAPL,2024-03-26,2024-05-31,169.7100067138672,170.0,0.2372076488775478,1,0.014942677333626695
AAPL,2024-04-01,2024-04-12,170.02999877929688,170.0,0.2417722878177057,1,0.015230222558875725
AAPL,2024-04-01,2024-05-03,170.02999877929688,170.0,0.2671032488805051,1,0.01682592311702876
AAPL,2024-04-01,2024-05-31,170.02999877929688,170.0,0.2674647225805677,1,0.01684869381978724
AAPL,2024-04-02,2024-04-12,168.83999633789062,169.0,0.2472059180773568,1,0.015572509091811728
AAPL,2024-04-02,2024-05-03,168.83999633789062,169.0,0.2675187362363715,1,0.016852096360279106
AAPL,2024-04-02,2024-06-07,168.83999633789062,169.0,0.2530648281873602,1,0.015941585737167707
AAPL,2024-04-08,2024-04-19,168.4499969482422,168.0,0.2064859359526515,1,0.013007391327693496
AAPL,2024-04-08,2024-05-10,168.4499969482422,168.0,0.1969461279339376,1,0.012406439909293096
AAPL,2024-04-08,2024-06-07,168.4499969482422,168.0,0.1744324806659178,1,0.010988213438430974
AAPL,2024-04-09,2024-04-19,169.6699981689453,170.0,0.1886387601161248,1,0.011883124926067523
AAPL,2024-04-09,2024-05-10,169.6699981689453,170.0,0.1891114588878905,1,0.01191290214976128
AAPL,2024-04-09,2024-06-14,169.6699981689453,170.0,0.2362191596740828,1,0.014880408366816202
AAPL,2024-04-15,2024-04-26,172.69000244140625,173.0,0.2716251959961834,1,0.01711077901012092
AAPL,2024-04-15,2024-05-17,172.69000244140625,173.0,0.2896305350472191,1,0.01824500875775045
AAPL,2024-04-15,2024-06-14,172.69000244140625,173.0,0.2879217202442151,1,0.018137363543335817
AAPL,2024-04-16,2024-04-26,169.3800048828125,169.0,0.2915915733544945,1,0.018368542559477157
AAPL,2024-04-16,2024-05-17,169.3800048828125,169.0,0.2806167731903159,1,0.017677195132737935
AAPL,2024-04-16,2024-06-21,169.3800048828125,169.0,0.2896083164010025,1,0.018243609114599074
AAPL,2024-04-22,2024-05-03,165.83999633789062,166.0,0.2479115071761945,1,0.015616957027128937
AAPL,2024-04-22,2024-05-24,165.83999633789062,166.0,0.249786962965584,1,0.015735099636977053
AAPL,2024-04-22,2024-06-21,165.83999633789062,166.0,0.2286966769848903,1,0.014406536499259255
AAPL,2024-04-23,2024-05-03,166.89999389648438,167.0,0.1829501071347267,1,0.011524773471693107
AAPL,2024-04-23,2024-05-24,166.89999389648438,167.0,0.2257143377345779,1,0.014218666785412747
AAPL,2024-04-23,2024-06-28,166.89999389648438,167.0,0.2216402610418694,1,0.013962024077052954
AAPL,2024-04-29,2024-05-10,173.5,174.0,0.2373753333846931,1,0.014953240464689193
AAPL,2024-04-29,2024-05-31,173.5,174.0,0.2271060439141441,1,0.014306336034203317
AAPL,2024-04-29,2024-06-28,173.5,174.0,0.2436269494136382,1,0.015347055257661904
AAPL,2024-04-30,2024-05-10,170.3300018310547,170.0,0.2456167692363962,1,0.015472402124443911
AAPL,2024-04-30,2024-05-31,170.3300018310547,170.0,0.2580036057122592,1,0.016252699477919085
AAPL,2024-04-30,2024-07-05,170.3300018310547,170.0,0.26336882387345,1,0.01659067645373142
AAPL,2024-05-06,2024-05-17,181.7100067138672,182.0,0.3155784756562114,1,0.019879575374075864
AAPL,2024-05-06,2024-06-07,181.7100067138672,182.0,0.344838092252518,1,0.02172275796862171
AAPL,2024-05-06,2024-07-05,181.7100067138672,182.0,0.3571188741742806,1,0.022496374513155084
AAPL,2024-05-07,2024-05-17,182.3999938964844,182.0,0.3382950995587902,1,0.021310588171057035
AAPL,2024-05-07,2024-06-07,182.3999938964844,182.0,0.3212574300447569,1,0.020237315874527536
AAPL,2024-05-07,2024-07-12,182.3999938964844,182.0,0.2986532388244261,1,0.01881338567079552
AAPL,2024-05-13,2024-05-24,186.27999877929688,186.0,0.3060307876444499,1,0.019278127562772206
AAPL,2024-05-13,2024-06-14,186.27999877929688,186.0,0.2836354794873104,1,0.017867355755190127
AAPL,2024-05-13,2024-07-12,186.27999877929688,186.0,0.3165153348975981,1,0.019938591958984956
AAPL,2024-05-14,2024-05-24,187.42999267578125,187.0,0.2874244497798962,1,0.01810603844850426
AAPL,2024-05-14,2024-06-14,187.42999267578125,187.0,0.2981305809478926,1,0.018780461319317498
AAPL,2024-05-14,2024-07-19,187.42999267578125,187.0,0.3073176231206737,1,0.019359190578208958
AAPL,2024-05-20,2024-05-31,191.0399932861328,191.0,0.2474521146599558,1,0.015588018018744846
AAPL,2024-05-20,2024-06-21,191.0399932861328,191.0,0.2595510991401669,1,0.016350182400913144
AAPL,2024-05-20,2024-07-19,191.0399932861328,191.0,0.221006262969238,1,0.013922085952484457
AAPL,2024-05-21,2024-05-31,192.3500061035156,192.0,0.2671570389145681,1,0.01682931157067506
AAPL,2024-05-21,2024-06-21,192.3500061035156,192.0,0.2474309695107654,1,0.01558668599954977
AAPL,2024-05-21,2024-07-26,192.3500061035156,192.0,0.2548677159610817,1,0.016055156991715943
AAPL,2024-05-28,2024-06-07,189.9900054931641,190.0,0.2495563764826597,1,0.015720574053893464
AAPL,2024-05-28,2024-06-28,189.9900054931641,190.0,0.2555133098582953,1,0.01609582558457233
AAPL,2024-05-28,2024-08-02,189.9900054931641,190.0,0.2743906509329177,1,0.017284986296419846
AAPL,2024-05-29,2024-06-07,190.2899932861328,190.0,0.265326727969545,1,0.016714012818711946
AAPL,2024-05-29,2024-06-28,190.2899932861328,190.0,0.2837336392405888,1,0.017873539238426557
AAPL,2024-05-29,2024-08-02,190.2899932861328,190.0,0.267936146269939,1,0.01687839072084012
AAPL,2024-06-03,2024-06-14,194.02999877929688,194.0,0.249908799289787,1,0.015742774603988846
AAPL,2024-06-03,2024-07-05,194.02999877929688,194.0,0.2303121250525134,1,0.014508300162184745
AAPL,2024-06-03,2024-08-02,194.02999877929688,194.0,0.2433256143997842,1,0.015328072936043479
AAPL,2024-06-04,2024-06-14,194.3500061035156,194.0,0.1396967584057675,1,0.008800068611988876
AAPL,2024-06-04,2024-07-05,194.3500061035156,194.0,0.1277163273900999,1,0.008045372396112173
AAPL,2024-06-04,2024-08-09,194.3500061035156,194.0,0.1362348768839609,1,0.008581990574487207
AAPL,2024-06-10,2024-06-21,193.1199951171875,193.0,0.1665864485713153,1,0.010493959874122653
AAPL,2024-06-10,2024-07-12,193.1199951171875,193.0,0.1702312059409469,1,0.010723558007199206
AAPL,2024-06-10,2024-08-09,193.1199951171875,193.0,0.1795670778225308,1,0.011311662656499959
AAPL,2024-06-11,2024-06-21,207.1499938964844,207.5,0.3139077904980205,1,0.019774332101512537
AAPL,2024-06-11,2024-07-12,207.1499938964844,207.5,0.3288316378758696,1,0.02071444611975235
AAPL,2024-06-11,2024-08-16,207.1499938964844,207.5,0.2977648141602846,1,0.018757420177463742
AAPL,2024-06-17,2024-06-28,216.6699981689453,217.5,0.3009575079043674,1,0.018958540978874096
AAPL,2024-06-17,2024-07-19,216.6699981689453,217.5,0.2590183498727597,1,0.016316622351562875
AAPL,2024-06-17,2024-08-16,216.6699981689453,217.5,0.3417831067881861,1,0.0215303119734422
AAPL,2024-06-18,2024-06-28,214.2899932861328,215.0,0.3021239308589969,1,0.01903201871843283
AAPL,2024-06-18,2024-07-19,214.2899932861328,215.0,0.3217748961267323,1,0.020269913173689872
AAPL,2024-06-18,2024-08-23,214.2899932861328,215.0,0.3010735127602176,1,0.01896584859790875
AAPL,2024-06-24,2024-07-05,208.13999938964844,207.5,0.3334414651385089,1,0.02100483794175019
AAPL,2024-06-24,2024-07-26,208.13999938964844,207.5,0.3482217274981172,1,0.021935906954031435
AAPL,2024-06-24,2024-08-23,208.13999938964844,207.5,0.3378357467911963,1,0.02128165166660221
AAPL,2024-06-25,2024-07-05,209.07000732421875,210.0,0.2617739079160707,1,0.016490206192177274
AAPL,2024-06-25,2024-07-26,209.07000732421875,210.0,0.2696496776527268,1,0.016986333051853483
AAPL,2024-06-25,2024-08-30,209.07000732421875,210.0,0.3243583948927396,1,0.020432658298625526
AAPL,2024-07-01,2024-07-12,216.75,217.5,0.347007000635616,1,0.021859386354292198
AAPL,2024-07-01,2024-08-02,216.75,217.5,0.3300071033476466,1,0.02078849348434914
AAPL,2024-07-01,2024-08-30,216.75,217.5,0.3462065660167232,1,0.021808963712807508
AAPL,2024-07-02,2024-07-12,220.27000427246097,220.0,0.3271709859087106,1,0.02060983487881585
AAPL,2024-07-02,2024-08-02,220.27000427246097,220.0,0.3437453636708981,1,0.021653922538206027
AAPL,2024-07-02,2024-09-06,220.27000427246097,220.0,0.3339918965554892,1,0.021039511861824636
AAPL,2024-07-08,2024-07-19,227.82000732421875,227.5,0.3111564805346222,1,0.01960101586477906
AAPL,2024-07-08,2024-08-09,227.82000732421875,227.5,0.3465895297557954,1,0.021833088160777513
AAPL,2024-07-08,2024-09-06,227.82000732421875,227.5,0.3434224444505587,1,0.021633580539382673
AAPL,2024-07-09,2024-07-19,228.67999267578125,227.5,0.2887949157903421,1,0.018192369692406802
AAPL,2024-07-09,2024-08-09,228.67999267578125,227.5,0.3620678405115871,1,0.022808130088758493
AAPL,2024-07-09,2024-09-13,228.67999267578125,227.5,0.3224207253551741,1,0.020310596591020195
AAPL,2024-07-15,2024-07-26,234.3999938964844,235.0,0.2525230075018509,1,0.01590745424219037
AAPL,2024-07-15,2024-08-16,234.3999938964844,235.0,0.2279319865649708,1,0.014358365530662576
AAPL,2024-07-15,2024-09-13,234.3999938964844,235.0,0.2553011471630586,1,0.01608246059102277
AAPL,2024-07-16,2024-07-26,234.82000732421875,235.0,0.2793767899458483,1,0.01759908353048202
AAPL,2024-07-16,2024-08-16,234.82000732421875,235.0,0.2054043083090749,1,0.012939255190644056
AAPL,2024-07-16,2024-09-20,234.82000732421875,235.0,0.2510341652122202,1,0.015813665993624684
AAPL,2024-07-22,2024-08-02,223.9600067138672,225.0,0.2835585488316435,1,0.017862509579402226
AAPL,2024-07-22,2024-08-23,223.9600067138672,225.0,0.2665049030497315,1,0.016788230872594494
AAPL,2024-07-22,2024-09-20,223.9600067138672,225.0,0.2170532370436277,1,0.01367306872569027
AAPL,2024-07-23,2024-08-02,225.0099945068359,225.0,0.2202494132285437,1,0.013874408900253007
AAPL,2024-07-23,2024-08-23,225.0099945068359,225.0,0.2507016204541911,1,0.015792717642921273
AAPL,2024-07-23,2024-09-27,225.0099945068359,225.0,0.2838814318445961,1,0.017882849297374603
AAPL,2024-07-29,2024-08-09,218.2400054931641,217.5,0.2571853259909221,1,0.0162011527006442
AAPL,2024-07-29,2024-08-30,218.2400054931641,217.5,0.2732461255001776,1,0.0172128879710813
AAPL,2024-07-29,2024-09-27,218.2400054931641,217.5,0.2705269293964608,1,0.01704159471735629
AAPL,2024-07-30,2024-08-09,218.8000030517578,220.0,0.2527318981661746,1,0.015920613117166645
AAPL,2024-07-30,2024-08-30,218.8000030517578,220.0,0.2277400844770764,1,0.01434627683540918
AAPL,2024-07-30,2024-10-04,218.8000030517578,220.0,0.199772248918867,1,0.012584468797414622
AAPL,2024-08-05,2024-08-16,209.27000427246097,210.0,0.2572765977933687,1,0.01620690228376292
AAPL,2024-08-05,2024-09-06,209.27000427246097,210.0,0.2864999008211978,1,0.01804779733851332
AAPL,2024-08-05,2024-10-04,209.27000427246097,210.0,0.3180985494503069,1,0.02003832510133081
AAPL,2024-08-06,2024-08-16,207.22999572753903,207.5,0.2740674574013311,1,0.01726462701761216
AAPL,2024-08-06,2024-09-06,207.22999572753903,207.5,0.2604280051896205,1,0.016405422289723203
AAPL,2024-08-06,2024-10-11,207.22999572753903,207.5,0.2586420285811832,1,0.016292916338454064
AAPL,2024-08-12,2024-08-23,217.52999877929688,217.5,0.2564704021467842,1,0.016156116731645645
AAPL,2024-08-12,2024-09-13,217.52999877929688,217.5,0.2857149034356864,1,0.017998347151325245
AAPL,2024-08-12,2024-10-11,217.52999877929688,217.5,0.2589200956069107,1,0.016310432914594122
AAPL,2024-08-13,2024-08-23,221.27000427246097,222.5,0.2751228263468869,1,0.017331109012168375
AAPL,2024-08-13,2024-09-13,221.27000427246097,222.5,0.3021155689719316,1,0.01903149196905983
AAPL,2024-08-13,2024-10-18,221.27000427246097,222.5,0.2927083385348739,1,0.018438892153290014
AAPL,2024-08-19,2024-08-30,225.88999938964844,225.0,0.2233191415034407,1,0.014067783605203502
