ticker,date,open,high,low,close,adj_close,volume
AAPL,2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,184.35914611816406,40477800
AAPL,2024-01-16,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,182.08839416503906,65603000
AAPL,2024-01-17,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,181.1463623046875,47317400
AAPL,2024-01-18,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,187.04640197753906,78005800
AAPL,2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,189.95181274414062,68903000
AAPL,2024-01-22,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,192.2622528076172,60133900
AAPL,2024-01-23,195.02000427246094,195.75,193.8300018310547,195.17999267578125,193.54141235351562,42355600
AAPL,2024-01-24,195.4199981689453,196.3800048828125,194.33999633789062,194.5,192.8671112060547,53631300
AAPL,2024-01-25,195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,192.53990173339844,54822100
AAPL,2024-01-26,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,190.80458068847656,44594000
AAPL,2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,190.120361328125,47145600
AAPL,2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,186.4613494873047,55859400
AAPL,2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,182.85189819335938,55467800
AAPL,2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,185.29127502441406,64885400
AAPL,2024-02-02,179.86000061035156,187.3300018310547,179.25,185.85000610351562,184.2897491455078,102551700
AAPL,2024-02-05,188.14999389648438,189.25,185.83999633789062,187.67999267578125,186.1043701171875,69668800
AAPL,2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,187.71078491210938,43490800
AAPL,2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,187.81983947753906,53439000
AAPL,2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,186.739013671875,40962000
AAPL,2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,187.50352478027344,45155200
AAPL,2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,185.8156280517578,41781900
AAPL,2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,183.7206573486328,56529500
AAPL,2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,182.83700561523438,54630500
AAPL,2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,182.54908752441406,65434500
AAPL,2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,181.01014709472656,49752500
AAPL,2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,180.26547241210938,53665600
AAPL,2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,181.02008056640625,41371400
AAPL,2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,183.05545043945312,52292200
AAPL,2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,181.21864318847656,45119700
AAPL,2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,179.86834716796875,40867400
AAPL,2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,181.32785034179688,54318900
AAPL,2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,180.12649536132812,48953900
AAPL,2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,179.46127319335938,136682600
AAPL,2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,178.37904357910156,73563100
AAPL,2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,173.85154724121094,81510100
AAPL,2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,168.9070587158203,95132400
AAPL,2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,167.9141845703125,68587700
AAPL,2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,167.7950439453125,71765100
AAPL,2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.51271057128906,76267000
AAPL,2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.518310546875,60139500
AAPL,2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,171.994873046875,59825400
AAPL,2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,169.9098663330078,52488700
AAPL,2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,171.7665252685547,72913500
AAPL,2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.38922119140625,121752700
AAPL,2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.4813995361328,75604200
AAPL,2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,174.82455444335938,55215200
AAPL,2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.39610290527344,53423100
AAPL,2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,170.1481475830078,106181300
AAPL,2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,171.05166625976562,71160100
AAPL,2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,169.63185119628906,54288300
AAPL,2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.49998474121094,57388400
AAPL,2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,172.07431030273438,60273300
AAPL,2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,170.25735473632812,65672700
AAPL,2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,168.8177032470703,46240500
AAPL,2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,167.6361846923828,49329500
AAPL,2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.44039916992188,47691700
AAPL,2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,167.61631774902344,53704400
AAPL,2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.3708953857422,42104800
AAPL,2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,167.24893188476562,37425500
AAPL,2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.46026611328125,42373800
AAPL,2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.583740234375,49709300
AAPL,2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,173.79197692871094,91070300
AAPL,2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,175.2912139892578,101670900
AAPL,2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.45870971679688,73531800
AAPL,2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.17234802246094,73711200
AAPL,2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,166.8021697998047,50901200
AAPL,2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.84901428222656,43122900
AAPL,2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.8235321044922,68149400
AAPL,2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.65756225585938,48116400
AAPL,2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.7100067138672,49537800
AAPL,2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.8148956298828,48251800
AAPL,2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.67869567871094,50558300
AAPL,2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.0928955078125,44838400
AAPL,2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,172.26295471191406,68169400
AAPL,2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.1155548095703,65934800
AAPL,2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.0928955078125,50383100
AAPL,2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.7963104248047,94214900
AAPL,2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,182.072509765625,163224100
AAPL,2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,180.41441345214844,78569700
AAPL,2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,181.0994873046875,77305800
AAPL,2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,181.43707275390625,45057100
AAPL,2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,183.25404357910156,48983000
AAPL,2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,181.9913787841797,50759500
AAPL,2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,185.2026824951172,72044800
AAPL,2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,186.34603881835938,52393600
AAPL,2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,188.622802734375,70400000
AAPL,2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,188.7421112060547,52845200
AAPL,2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,188.7719268798828,41282900
AAPL,2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,189.93515014648438,44361300
AAPL,2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,191.2375946044922,42309400
AAPL,2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,189.7959747314453,34648500
AAPL,2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,185.79922485351562,51005900
AAPL,2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,188.8813018798828,36327000
AAPL,2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,188.89125061035156,52280100
AAPL,2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,189.1894989013672,53068000
AAPL,2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,190.18373107910156,49889100
AAPL,2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,191.13818359375,75158300
AAPL,2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,192.9078826904297,50080500
AAPL,2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,193.22601318359375,47471400
AAPL,2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,194.7372283935547,54156800
AAPL,2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,193.3552703857422,41181800
AAPL,2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,195.75132751464844,53103900
AAPL,2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,192.0031280517578,97010200
AAPL,2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,205.95199584960938,172373300
AAPL,2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,211.83778381347656,198134300
AAPL,2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,213.00100708007812,97862700
AAPL,2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,211.2611083984375,70122700
AAPL,2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.4169464111328,93728300
AAPL,2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,213.0507049560547,79943300
AAPL,2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,208.4673614501953,86172500
AAPL,2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,206.2900390625,241805100
AAPL,2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,206.936279296875,80727000
AAPL,2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,207.8609161376953,55549700
AAPL,2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,212.0167236328125,66213200
AAPL,2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,212.86181640625,49772700
AAPL,2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,209.40191650390625,82542700
AAPL,2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,215.49647521972656,60402900
AAPL,2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,218.9961395263672,58046200
AAPL,2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,220.2687225341797,37369800
AAPL,2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,225.03102111816406,60412400
AAPL,2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,226.50247192382812,59085900
AAPL,2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,227.35748291015625,48076100
AAPL,2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,231.6326141357422,62627700
AAPL,2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,226.25392150878906,64710600
AAPL,2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,229.2067108154297,53046500
AAPL,2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,233.04440307617188,62631300
AAPL,2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,233.4619903564453,43234300
AAPL,2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,227.5563507080078,57345900
AAPL,2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,222.8834991455078,66034600
AAPL,2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,223.01275634765625,49151500
AAPL,2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,222.664794921875,48201800
AAPL,2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,223.7086944580078,39960300
AAPL,2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,217.276123046875,61777600
AAPL,2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,216.232177734375,51391200
AAPL,2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,216.69949340820312,41601300
AAPL,2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,216.97789001464844,36311800
AAPL,2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,217.53460693359375,41643800
AAPL,2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,220.795654296875,50036300
AAPL,2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,217.09718322753906,62501000
AAPL,2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,218.58848571777344,105568600
AAPL,2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,208.0597381591797,119548600
AAPL,2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,206.0315399169922,69660500
AAPL,2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,208.6065673828125,63516400
AAPL,2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,212.0763702392578,47161100
AAPL,2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,214.98944091796875,42201600
AAPL,2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,216.5222930908203,38028100
AAPL,2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,220.2449951171875,44155300
AAPL,2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,220.69287109375,41960600
AAPL,2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,223.6790008544922,46414000
AAPL,2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,225.00283813476562,44340200
AAPL,2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,224.8435821533203,40687800
AAPL,2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,225.460693359375,30299000
AAPL,2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,225.35121154785156,34765500
AAPL,2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,223.48985290527344,43695300
AAPL,2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,225.78916931152344,38677300
AAPL,2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,226.12759399414062,30602200
AAPL,2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,226.97366333007812,35934600
AAPL,2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,225.4407958984375,38052200
AAPL,2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,228.7255096435547,51906300
AAPL,2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,227.9391632080078,52990800
AAPL,2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,221.738037109375,50190600
AAPL,2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,219.82693481445312,43840200
AAPL,2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,221.349853515625,36615400
AAPL,2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,219.79705810546875,48423000
AAPL,2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,219.8866424560547,67180000
AAPL,2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,219.09034729003906,51591000
AAPL,2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,221.62855529785156,44587100
AAPL,2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,221.738037109375,37455600
AAPL,2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,221.46926879882812,36766600
AAPL,2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,215.31790161132812,59357400
AAPL,2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,215.7857208251953,45519300
AAPL,2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,219.66766357421875,59894900
AAPL,2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,227.8097686767578,66781300
AAPL,2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,227.1428680419922,318679900
AAPL,2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,225.4208984375,54146000
AAPL,2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,226.3166961669922,43556100
AAPL,2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,225.3213348388672,42308700
AAPL,2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,226.4660186767578,36636700
AAPL,2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,226.73475646972656,34026000
AAPL,2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,231.92062377929688,54541900
AAPL,2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,225.162109375,63285000
AAPL,2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,225.72946166992188,32880600
AAPL,2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,224.6245880126953,34044200
AAPL,2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,225.7493438720703,37245100
AAPL,2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,220.6630401611328,39505400
AAPL,2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,224.72413635253906,31855700
AAPL,2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,228.47666931152344,33591100
